product_id,category,year_month,listed_price_usd,base_price_usd,competitor_price_usd,price_index,is_promotional,price_elasticity,units_sold,revenue_usd,margin_pct
PROD0079,Beauty & Health,2023-01,14.27,12.39,15.8,1.152,False,-1.12,12,148.68,0.652
PROD0079,Beauty & Health,2023-02,14.27,12.39,15.58,1.152,False,-1.12,1,12.39,0.652
PROD0079,Beauty & Health,2023-03,14.27,12.39,15.61,1.152,False,-1.12,4,49.56,0.652
PROD0079,Beauty & Health,2023-04,10.95,12.39,11.05,0.884,True,-1.12,7,81.15,0.547
PROD0079,Beauty & Health,2023-05,14.8,12.39,14.77,1.195,False,-1.12,4,48.32,0.665
PROD0079,Beauty & Health,2023-06,14.8,12.39,16.45,1.195,False,-1.12,4,49.56,0.665
PROD0079,Beauty & Health,2023-07,12.43,12.39,13.01,1.003,True,-1.12,6,63.81,0.601
PROD0079,Beauty & Health,2023-08,15.73,12.39,15.28,1.27,False,-1.12,13,153.64,0.685
PROD0079,Beauty & Health,2023-09,15.73,12.39,17.8,1.27,False,-1.12,10,117.7,0.685
PROD0079,Beauty & Health,2023-10,16.98,12.39,18.36,1.37,False,-1.12,10,119.56,0.708
PROD0079,Beauty & Health,2023-11,16.98,12.39,18.15,1.37,False,-1.12,6,70.0,0.708
PROD0079,Beauty & Health,2023-12,16.98,12.39,15.86,1.37,False,-1.12,19,203.81,0.708
PROD0079,Beauty & Health,2024-01,16.98,12.39,17.93,1.37,False,-1.12,7,85.49,0.708
PROD0079,Beauty & Health,2024-02,16.98,12.39,17.31,1.37,False,-1.12,8,91.68,0.708
PROD0079,Beauty & Health,2024-03,18.585,12.39,20.79,1.5,False,-1.12,11,133.81,0.733
PROD0079,Beauty & Health,2024-04,18.585,12.39,21.1,1.5,False,-1.12,1,12.39,0.733
PROD0079,Beauty & Health,2024-05,18.585,12.39,20.19,1.5,False,-1.12,7,84.25,0.733
PROD0079,Beauty & Health,2024-06,18.585,12.39,16.2,1.5,False,-1.12,11,133.81,0.733
PROD0079,Beauty & Health,2024-07,18.585,12.39,19.71,1.5,False,-1.12,14,153.63,0.733
PROD0079,Beauty & Health,2024-08,18.585,12.39,17.54,1.5,False,-1.12,7,85.49,0.733
PROD0079,Beauty & Health,2024-09,18.585,12.39,19.87,1.5,False,-1.12,10,113.36,0.733
PROD0079,Beauty & Health,2024-10,18.585,12.39,19.78,1.5,False,-1.12,7,74.34,0.733
PROD0079,Beauty & Health,2024-11,18.585,12.39,20.1,1.5,False,-1.12,11,130.71,0.733
PROD0079,Beauty & Health,2024-12,18.585,12.39,16.94,1.5,False,-1.12,19,232.31,0.733
PROD0080,Home & Kitchen,2022-01,93.07,93.07,84.8,1.0,False,-1.33,27,2368.64,0.4
PROD0080,Home & Kitchen,2022-02,70.29,93.07,68.63,0.755,True,-1.33,9,823.67,0.206
PROD0080,Home & Kitchen,2022-03,93.07,93.07,89.94,1.0,False,-1.33,31,2703.68,0.4
PROD0080,Home & Kitchen,2022-04,93.07,93.07,87.35,1.0,False,-1.33,37,3229.54,0.4
PROD0080,Home & Kitchen,2022-05,99.16,93.07,105.99,1.065,False,-1.33,48,4053.2,0.437
PROD0080,Home & Kitchen,2022-06,99.16,93.07,95.5,1.065,False,-1.33,26,2317.45,0.437
PROD0080,Home & Kitchen,2022-07,99.16,93.07,106.85,1.065,False,-1.33,26,2280.22,0.437
PROD0080,Home & Kitchen,2022-08,99.16,93.07,108.61,1.065,False,-1.33,24,2135.96,0.437
PROD0080,Home & Kitchen,2022-09,99.16,93.07,108.08,1.065,False,-1.33,9,795.76,0.437
PROD0080,Home & Kitchen,2022-10,99.16,93.07,84.39,1.065,False,-1.33,26,2322.09,0.437
PROD0080,Home & Kitchen,2022-11,99.16,93.07,98.98,1.065,False,-1.33,38,3392.43,0.437
PROD0080,Home & Kitchen,2022-12,99.16,93.07,86.24,1.065,False,-1.33,28,2405.86,0.437
PROD0080,Home & Kitchen,2023-01,106.99,93.07,107.82,1.15,False,-1.33,15,1349.52,0.478
PROD0080,Home & Kitchen,2023-02,106.99,93.07,110.03,1.15,False,-1.33,9,795.75,0.478
PROD0080,Home & Kitchen,2023-03,106.99,93.07,93.02,1.15,False,-1.33,12,1051.7,0.478
PROD0080,Home & Kitchen,2023-04,113.3,93.07,108.1,1.217,False,-1.33,14,1098.23,0.507
PROD0080,Home & Kitchen,2023-05,113.3,93.07,111.45,1.217,False,-1.33,43,3718.16,0.507
PROD0080,Home & Kitchen,2023-06,113.3,93.07,106.51,1.217,False,-1.33,16,1423.97,0.507
PROD0080,Home & Kitchen,2023-07,113.3,93.07,112.13,1.217,False,-1.33,23,2094.08,0.507
PROD0080,Home & Kitchen,2023-08,88.12,93.07,85.13,0.947,True,-1.33,12,1000.51,0.366
PROD0080,Home & Kitchen,2023-09,113.3,93.07,102.77,1.217,False,-1.33,18,1586.85,0.507
PROD0080,Home & Kitchen,2023-10,92.28,93.07,83.76,0.992,True,-1.33,13,1140.11,0.395
PROD0080,Home & Kitchen,2023-11,102.24,93.07,117.04,1.099,False,-1.33,41,3555.27,0.454
PROD0080,Home & Kitchen,2023-12,83.42,93.07,73.69,0.896,True,-1.33,61,5253.81,0.331
PROD0080,Home & Kitchen,2024-01,102.24,93.07,95.47,1.099,False,-1.33,12,1107.53,0.454
PROD0080,Home & Kitchen,2024-02,102.24,93.07,102.16,1.099,False,-1.33,15,1293.68,0.454
PROD0080,Home & Kitchen,2024-03,80.65,93.07,84.56,0.867,True,-1.33,29,2619.92,0.308
PROD0080,Home & Kitchen,2024-04,113.33,93.07,97.48,1.218,False,-1.33,8,702.68,0.507
PROD0080,Home & Kitchen,2024-05,113.33,93.07,123.01,1.218,False,-1.33,33,2954.99,0.507
PROD0080,Home & Kitchen,2024-06,109.35,93.07,116.0,1.175,False,-1.33,20,1768.33,0.489
PROD0080,Home & Kitchen,2024-07,109.35,93.07,109.54,1.175,False,-1.33,34,3071.32,0.489
PROD0080,Home & Kitchen,2024-08,109.35,93.07,114.17,1.175,False,-1.33,10,870.22,0.489
PROD0080,Home & Kitchen,2024-09,109.35,93.07,114.82,1.175,False,-1.33,23,2089.42,0.489
PROD0080,Home & Kitchen,2024-10,91.58,93.07,86.65,0.984,True,-1.33,38,3336.57,0.39
PROD0080,Home & Kitchen,2024-11,109.35,93.07,120.98,1.175,False,-1.33,27,2317.44,0.489
PROD0080,Home & Kitchen,2024-12,109.35,93.07,98.25,1.175,False,-1.33,44,3992.72,0.489
PROD0081,Sports & Outdoors,2022-01,402.64,402.64,357.24,1.0,False,-2.15,17,6623.43,0.45
PROD0081,Sports & Outdoors,2022-02,359.66,402.64,410.78,0.893,True,-2.15,10,3804.95,0.384
PROD0081,Sports & Outdoors,2022-03,402.64,402.64,456.54,1.0,False,-2.15,43,16669.3,0.45
PROD0081,Sports & Outdoors,2022-04,357.74,402.64,376.09,0.888,True,-2.15,19,7026.06,0.381
PROD0081,Sports & Outdoors,2022-05,419.15,402.64,466.22,1.041,False,-2.15,7,2778.22,0.472
PROD0081,Sports & Outdoors,2022-06,419.15,402.64,396.23,1.041,False,-2.15,10,3905.61,0.472
PROD0081,Sports & Outdoors,2022-07,328.81,402.64,292.43,0.817,True,-2.15,16,6401.98,0.327
PROD0081,Sports & Outdoors,2022-08,375.91,402.64,340.62,0.934,True,-2.15,26,8999.0,0.411
PROD0081,Sports & Outdoors,2022-09,326.13,402.64,314.52,0.81,True,-2.15,22,8435.31,0.321
PROD0081,Sports & Outdoors,2022-10,419.15,402.64,361.9,1.041,False,-2.15,16,6160.4,0.472
PROD0081,Sports & Outdoors,2022-11,419.15,402.64,363.04,1.041,False,-2.15,7,2717.82,0.472
PROD0081,Sports & Outdoors,2022-12,348.88,402.64,389.35,0.866,True,-2.15,18,6703.96,0.365
PROD0081,Sports & Outdoors,2023-01,436.68,402.64,494.4,1.085,False,-2.15,22,8052.81,0.493
PROD0081,Sports & Outdoors,2023-02,336.08,402.64,296.91,0.835,True,-2.15,5,1872.28,0.341
PROD0081,Sports & Outdoors,2023-03,478.41,402.64,535.36,1.188,False,-2.15,18,6724.09,0.537
PROD0081,Sports & Outdoors,2023-04,478.41,402.64,426.99,1.188,False,-2.15,14,5375.24,0.537
PROD0081,Sports & Outdoors,2023-05,478.41,402.64,495.51,1.188,False,-2.15,4,1489.77,0.537
PROD0081,Sports & Outdoors,2023-06,478.41,402.64,463.62,1.188,False,-2.15,3,1107.26,0.537
PROD0081,Sports & Outdoors,2023-07,478.41,402.64,512.56,1.188,False,-2.15,7,2697.69,0.537
PROD0081,Sports & Outdoors,2023-08,478.41,402.64,476.1,1.188,False,-2.15,21,7952.15,0.537
PROD0081,Sports & Outdoors,2023-09,462.51,402.64,425.09,1.149,False,-2.15,4,1489.77,0.521
PROD0081,Sports & Outdoors,2023-10,462.51,402.64,523.54,1.149,False,-2.15,8,3200.99,0.521
PROD0081,Sports & Outdoors,2023-11,462.51,402.64,492.81,1.149,False,-2.15,7,2737.96,0.521
PROD0081,Sports & Outdoors,2023-12,462.51,402.64,432.76,1.149,False,-2.15,25,9260.72,0.521
PROD0081,Sports & Outdoors,2024-01,503.67,402.64,517.64,1.251,False,-2.15,5,1932.67,0.56
PROD0081,Sports & Outdoors,2024-02,503.67,402.64,578.49,1.251,False,-2.15,4,1409.24,0.56
PROD0081,Sports & Outdoors,2024-03,503.67,402.64,524.56,1.251,False,-2.15,8,2798.35,0.56
PROD0081,Sports & Outdoors,2024-04,395.21,402.64,427.69,0.982,True,-2.15,25,9421.78,0.44
PROD0081,Sports & Outdoors,2024-05,388.73,402.64,377.68,0.965,True,-2.15,7,2778.22,0.43
PROD0081,Sports & Outdoors,2024-06,368.65,402.64,316.51,0.916,True,-2.15,19,7408.58,0.399
PROD0081,Sports & Outdoors,2024-07,435.33,402.64,497.05,1.081,True,-2.15,14,5395.37,0.491
PROD0081,Sports & Outdoors,2024-08,503.67,402.64,451.72,1.251,False,-2.15,10,3825.07,0.56
PROD0081,Sports & Outdoors,2024-09,503.67,402.64,531.38,1.251,False,-2.15,33,12783.82,0.56
PROD0081,Sports & Outdoors,2024-10,503.67,402.64,482.42,1.251,False,-2.15,9,3362.04,0.56
PROD0081,Sports & Outdoors,2024-11,503.67,402.64,524.77,1.251,False,-2.15,9,3583.5,0.56
PROD0081,Sports & Outdoors,2024-12,503.67,402.64,445.18,1.251,False,-2.15,9,3019.81,0.56
PROD0082,Clothing,2022-01,17.57,17.57,18.85,1.0,False,-0.95,7,120.35,0.55
PROD0082,Clothing,2022-02,14.34,17.57,13.25,0.816,True,-0.95,2,34.26,0.448
PROD0082,Clothing,2022-03,17.57,17.57,19.6,1.0,False,-0.95,7,122.99,0.55
PROD0082,Clothing,2022-04,17.57,17.57,18.87,1.0,False,-0.95,2,35.14,0.55
PROD0082,Clothing,2022-05,15.81,17.57,15.97,0.9,True,-0.95,13,216.99,0.5
PROD0082,Clothing,2022-06,17.03,17.57,16.39,0.969,False,-0.95,5,85.21,0.536
PROD0082,Clothing,2022-07,17.03,17.57,15.06,0.969,False,-0.95,1,14.93,0.536
PROD0082,Clothing,2022-08,17.03,17.57,18.84,0.969,False,-0.95,4,65.01,0.536
PROD0082,Clothing,2022-09,17.03,17.57,18.94,0.969,False,-0.95,18,303.08,0.536
PROD0082,Clothing,2022-10,16.13,17.57,16.66,0.918,False,-0.95,6,88.73,0.51
PROD0082,Clothing,2022-11,16.13,17.57,17.93,0.918,False,-0.95,26,443.64,0.51
PROD0082,Clothing,2022-12,16.13,17.57,16.42,0.918,False,-0.95,11,178.33,0.51
PROD0082,Clothing,2023-01,16.13,17.57,18.24,0.918,False,-0.95,2,34.26,0.51
PROD0082,Clothing,2023-02,13.04,17.57,13.34,0.742,True,-0.95,1,15.81,0.393
PROD0082,Clothing,2023-03,17.0,17.57,15.58,0.968,False,-0.95,14,216.11,0.535
PROD0082,Clothing,2023-04,17.67,17.57,17.43,1.006,False,-0.95,9,151.1,0.552
PROD0082,Clothing,2023-05,17.67,17.57,17.04,1.006,False,-0.95,2,31.63,0.552
PROD0082,Clothing,2023-06,17.67,17.57,16.9,1.006,False,-0.95,11,191.51,0.552
PROD0082,Clothing,2023-07,17.67,17.57,17.67,1.006,False,-0.95,10,168.67,0.552
PROD0082,Clothing,2023-08,19.74,17.57,17.63,1.124,False,-0.95,5,87.85,0.599
PROD0082,Clothing,2023-09,14.94,17.57,15.35,0.85,True,-0.95,12,205.57,0.471
PROD0082,Clothing,2023-10,19.74,17.57,20.08,1.124,False,-0.95,4,57.99,0.599
PROD0082,Clothing,2023-11,21.01,17.57,19.87,1.196,False,-0.95,13,214.36,0.624
PROD0082,Clothing,2023-12,15.63,17.57,14.13,0.89,True,-0.95,4,70.28,0.494
PROD0082,Clothing,2024-01,21.01,17.57,19.19,1.196,False,-0.95,9,151.1,0.624
PROD0082,Clothing,2024-02,21.01,17.57,21.25,1.196,False,-0.95,4,68.52,0.624
PROD0082,Clothing,2024-03,21.01,17.57,18.31,1.196,False,-0.95,0,0.0,0.624
PROD0082,Clothing,2024-04,23.07,17.57,26.52,1.313,False,-0.95,3,50.95,0.657
PROD0082,Clothing,2024-05,20.42,17.57,22.25,1.162,True,-0.95,3,51.83,0.613
PROD0082,Clothing,2024-06,23.07,17.57,20.5,1.313,False,-0.95,2,31.63,0.657
PROD0082,Clothing,2024-07,23.07,17.57,20.0,1.313,False,-0.95,3,52.71,0.657
PROD0082,Clothing,2024-08,18.37,17.57,19.46,1.046,True,-0.95,10,173.94,0.569
PROD0082,Clothing,2024-09,23.07,17.57,23.31,1.313,False,-0.95,14,234.56,0.657
PROD0082,Clothing,2024-10,23.07,17.57,21.58,1.313,False,-0.95,7,115.96,0.657
PROD0082,Clothing,2024-11,23.07,17.57,19.61,1.313,False,-0.95,18,296.05,0.657
PROD0082,Clothing,2024-12,23.07,17.57,22.98,1.313,False,-0.95,24,397.96,0.657
PROD0083,Books,2022-01,54.19,54.19,51.97,1.0,False,-1.03,1,54.19,0.35
PROD0083,Books,2022-02,44.12,54.19,43.76,0.814,True,-1.03,1,54.19,0.202
PROD0083,Books,2022-03,54.19,54.19,59.22,1.0,False,-1.03,2,105.67,0.35
PROD0083,Books,2022-04,54.19,54.19,52.39,1.0,False,-1.03,11,593.38,0.35
PROD0083,Books,2022-05,56.17,54.19,62.32,1.037,False,-1.03,0,0.0,0.373
PROD0083,Books,2022-06,56.17,54.19,57.54,1.037,False,-1.03,2,102.96,0.373
PROD0083,Books,2022-07,59.2,54.19,66.13,1.092,False,-1.03,3,162.57,0.405
PROD0083,Books,2022-08,47.29,54.19,53.49,0.873,True,-1.03,19,988.96,0.255
PROD0083,Books,2022-09,59.2,54.19,66.2,1.092,False,-1.03,9,479.58,0.405
PROD0083,Books,2022-10,59.2,54.19,55.85,1.092,False,-1.03,3,149.02,0.405
PROD0083,Books,2022-11,59.2,54.19,55.95,1.092,False,-1.03,8,379.32,0.405
PROD0083,Books,2022-12,59.2,54.19,66.41,1.092,False,-1.03,14,720.72,0.405
PROD0083,Books,2023-01,42.65,54.19,38.08,0.787,True,-1.03,9,452.48,0.174
PROD0083,Books,2023-02,46.16,54.19,41.58,0.852,True,-1.03,2,86.7,0.237
PROD0083,Books,2023-03,59.2,54.19,57.72,1.092,False,-1.03,1,54.19,0.405
PROD0083,Books,2023-04,59.2,54.19,63.12,1.092,False,-1.03,3,149.02,0.405
PROD0083,Books,2023-05,59.2,54.19,52.09,1.092,False,-1.03,11,547.32,0.405
PROD0083,Books,2023-06,48.05,54.19,44.45,0.887,True,-1.03,20,961.87,0.267
PROD0083,Books,2023-07,59.2,54.19,52.73,1.092,False,-1.03,10,493.13,0.405
PROD0083,Books,2023-08,59.2,54.19,52.73,1.092,False,-1.03,14,731.56,0.405
PROD0083,Books,2023-09,59.2,54.19,52.96,1.092,False,-1.03,5,270.95,0.405
PROD0083,Books,2023-10,65.16,54.19,66.13,1.202,False,-1.03,1,54.19,0.459
PROD0083,Books,2023-11,72.62,54.19,75.63,1.34,False,-1.03,9,457.9,0.515
PROD0083,Books,2023-12,72.62,54.19,71.52,1.34,False,-1.03,6,311.59,0.515
PROD0083,Books,2024-01,52.73,54.19,49.97,0.973,True,-1.03,2,105.67,0.332
PROD0083,Books,2024-02,72.62,54.19,76.46,1.34,False,-1.03,2,105.67,0.515
PROD0083,Books,2024-03,76.88,54.19,68.71,1.419,False,-1.03,4,189.66,0.542
PROD0083,Books,2024-04,54.99,54.19,48.32,1.015,True,-1.03,10,487.71,0.36
PROD0083,Books,2024-05,76.88,54.19,84.24,1.419,False,-1.03,7,360.36,0.542
PROD0083,Books,2024-06,74.24,54.19,66.26,1.37,False,-1.03,4,216.76,0.526
PROD0083,Books,2024-07,74.24,54.19,69.39,1.37,False,-1.03,10,536.48,0.526
PROD0083,Books,2024-08,59.22,54.19,50.81,1.093,True,-1.03,22,1170.5,0.405
PROD0083,Books,2024-09,79.06,54.19,79.8,1.459,False,-1.03,3,154.44,0.555
PROD0083,Books,2024-10,59.4,54.19,54.77,1.096,True,-1.03,2,102.96,0.407
PROD0083,Books,2024-11,79.06,54.19,75.22,1.459,False,-1.03,10,482.29,0.555
PROD0083,Books,2024-12,79.06,54.19,83.74,1.459,False,-1.03,5,243.85,0.555
PROD0084,Toys & Games,2022-01,68.93,92.75,63.88,0.743,True,-2.15,40,3385.39,0.327
PROD0084,Toys & Games,2022-02,92.75,92.75,100.22,1.0,False,-2.15,7,602.87,0.5
PROD0084,Toys & Games,2022-03,92.75,92.75,101.64,1.0,False,-2.15,30,2652.65,0.5
PROD0084,Toys & Games,2022-04,89.51,92.75,96.4,0.965,False,-2.15,16,1437.62,0.482
PROD0084,Toys & Games,2022-05,89.51,92.75,98.57,0.965,False,-2.15,18,1567.47,0.482
PROD0084,Toys & Games,2022-06,80.45,92.75,71.41,0.867,True,-2.15,43,3825.92,0.423
PROD0084,Toys & Games,2022-07,89.51,92.75,81.44,0.965,False,-2.15,23,2021.95,0.482
PROD0084,Toys & Games,2022-08,89.51,92.75,96.1,0.965,False,-2.15,21,1919.92,0.482
PROD0084,Toys & Games,2022-09,73.31,92.75,81.02,0.79,True,-2.15,28,2490.33,0.367
PROD0084,Toys & Games,2022-10,89.51,92.75,77.07,0.965,False,-2.15,23,2008.03,0.482
PROD0084,Toys & Games,2022-11,89.51,92.75,86.53,0.965,False,-2.15,46,4011.44,0.482
PROD0084,Toys & Games,2022-12,68.06,92.75,66.67,0.734,True,-2.15,61,5277.47,0.319
PROD0084,Toys & Games,2023-01,89.51,92.75,83.42,0.965,False,-2.15,28,2439.32,0.482
PROD0084,Toys & Games,2023-02,70.97,92.75,69.36,0.765,True,-2.15,28,2397.59,0.346
PROD0084,Toys & Games,2023-03,82.51,92.75,90.37,0.89,False,-2.15,21,1924.56,0.438
PROD0084,Toys & Games,2023-04,82.51,92.75,74.66,0.89,False,-2.15,27,2346.58,0.438
PROD0084,Toys & Games,2023-05,71.66,92.75,69.25,0.773,True,-2.15,26,2249.18,0.353
PROD0084,Toys & Games,2023-06,82.51,92.75,93.47,0.89,False,-2.15,31,2606.29,0.438
PROD0084,Toys & Games,2023-07,82.51,92.75,71.59,0.89,False,-2.15,39,3505.94,0.438
PROD0084,Toys & Games,2023-08,82.51,92.75,73.66,0.89,False,-2.15,17,1521.11,0.438
PROD0084,Toys & Games,2023-09,82.51,92.75,92.2,0.89,False,-2.15,33,2898.43,0.438
PROD0084,Toys & Games,2023-10,82.51,92.75,90.35,0.89,False,-2.15,15,1330.95,0.438
PROD0084,Toys & Games,2023-11,82.51,92.75,83.98,0.89,False,-2.15,40,3422.47,0.438
PROD0084,Toys & Games,2023-12,88.19,92.75,78.02,0.951,False,-2.15,68,5940.63,0.474
PROD0084,Toys & Games,2024-01,88.19,92.75,94.92,0.951,False,-2.15,12,997.06,0.474
PROD0084,Toys & Games,2024-02,88.19,92.75,75.7,0.951,False,-2.15,10,904.31,0.474
PROD0084,Toys & Games,2024-03,79.03,92.75,76.14,0.852,True,-2.15,23,2077.59,0.413
PROD0084,Toys & Games,2024-04,88.19,92.75,94.2,0.951,False,-2.15,19,1674.13,0.474
PROD0084,Toys & Games,2024-05,80.14,92.75,71.38,0.864,False,-2.15,41,3408.56,0.421
PROD0084,Toys & Games,2024-06,77.3,92.75,84.04,0.833,False,-2.15,20,1766.88,0.4
PROD0084,Toys & Games,2024-07,77.3,92.75,75.25,0.833,False,-2.15,20,1748.33,0.4
PROD0084,Toys & Games,2024-08,77.3,92.75,69.42,0.833,False,-2.15,13,1136.18,0.4
PROD0084,Toys & Games,2024-09,77.3,92.75,72.27,0.833,False,-2.15,25,2263.1,0.4
PROD0084,Toys & Games,2024-10,77.3,92.75,77.55,0.833,False,-2.15,36,3023.66,0.4
PROD0084,Toys & Games,2024-11,73.64,92.75,82.78,0.794,False,-2.15,13,1122.26,0.37
PROD0084,Toys & Games,2024-12,67.58,92.75,64.16,0.729,False,-2.15,51,4530.83,0.314
PROD0085,Sports & Outdoors,2022-01,267.82,267.82,300.27,1.0,False,-1.65,21,5396.58,0.45
PROD0085,Sports & Outdoors,2022-02,267.82,267.82,253.55,1.0,False,-1.65,10,2651.42,0.45
PROD0085,Sports & Outdoors,2022-03,267.82,267.82,269.25,1.0,False,-1.65,46,12065.29,0.45
PROD0085,Sports & Outdoors,2022-04,288.57,267.82,265.11,1.077,False,-1.65,13,3267.42,0.49
PROD0085,Sports & Outdoors,2022-05,288.57,267.82,323.83,1.077,False,-1.65,40,10458.37,0.49
PROD0085,Sports & Outdoors,2022-06,288.57,267.82,269.61,1.077,False,-1.65,35,8730.92,0.49
PROD0085,Sports & Outdoors,2022-07,288.57,267.82,257.36,1.077,False,-1.65,36,9119.28,0.49
PROD0085,Sports & Outdoors,2022-08,288.57,267.82,302.86,1.077,False,-1.65,32,8208.7,0.49
PROD0085,Sports & Outdoors,2022-09,274.08,267.82,245.11,1.023,False,-1.65,23,5932.22,0.463
PROD0085,Sports & Outdoors,2022-10,274.08,267.82,236.14,1.023,False,-1.65,35,8971.97,0.463
PROD0085,Sports & Outdoors,2022-11,274.08,267.82,269.16,1.023,False,-1.65,45,11623.41,0.463
PROD0085,Sports & Outdoors,2022-12,274.08,267.82,289.16,1.023,False,-1.65,61,15680.87,0.463
PROD0085,Sports & Outdoors,2023-01,304.39,267.82,328.19,1.137,False,-1.65,17,4526.16,0.516
PROD0085,Sports & Outdoors,2023-02,304.39,267.82,292.67,1.137,False,-1.65,15,3896.78,0.516
PROD0085,Sports & Outdoors,2023-03,304.39,267.82,293.99,1.137,False,-1.65,17,4512.77,0.516
PROD0085,Sports & Outdoors,2023-04,304.39,267.82,267.65,1.137,False,-1.65,36,8998.76,0.516
PROD0085,Sports & Outdoors,2023-05,304.39,267.82,324.51,1.137,False,-1.65,33,8422.95,0.516
PROD0085,Sports & Outdoors,2023-06,325.88,267.82,328.06,1.217,False,-1.65,27,6869.59,0.548
PROD0085,Sports & Outdoors,2023-07,325.88,267.82,344.61,1.217,False,-1.65,55,13819.52,0.548
PROD0085,Sports & Outdoors,2023-08,325.88,267.82,346.4,1.217,False,-1.65,16,4124.43,0.548
PROD0085,Sports & Outdoors,2023-09,325.88,267.82,296.37,1.217,False,-1.65,53,13658.82,0.548
PROD0085,Sports & Outdoors,2023-10,325.88,267.82,287.61,1.217,False,-1.65,23,5959.0,0.548
PROD0085,Sports & Outdoors,2023-11,325.88,267.82,351.14,1.217,False,-1.65,68,16671.8,0.548
PROD0085,Sports & Outdoors,2023-12,325.88,267.82,314.06,1.217,False,-1.65,32,7887.33,0.548
PROD0085,Sports & Outdoors,2024-01,242.0,267.82,213.23,0.904,True,-1.65,7,1821.18,0.391
PROD0085,Sports & Outdoors,2024-02,325.88,267.82,349.92,1.217,False,-1.65,21,5530.49,0.548
PROD0085,Sports & Outdoors,2024-03,325.88,267.82,317.65,1.217,False,-1.65,26,6601.76,0.548
PROD0085,Sports & Outdoors,2024-04,276.02,267.82,239.74,1.031,True,-1.65,29,7257.93,0.466
PROD0085,Sports & Outdoors,2024-05,336.36,267.82,351.53,1.256,False,-1.65,51,13042.85,0.562
PROD0085,Sports & Outdoors,2024-06,336.36,267.82,356.18,1.256,False,-1.65,16,4030.7,0.562
PROD0085,Sports & Outdoors,2024-07,336.36,267.82,374.0,1.256,False,-1.65,27,6775.86,0.562
PROD0085,Sports & Outdoors,2024-08,336.36,267.82,348.44,1.256,False,-1.65,27,6949.93,0.562
PROD0085,Sports & Outdoors,2024-09,336.36,267.82,378.46,1.256,False,-1.65,39,9949.52,0.562
PROD0085,Sports & Outdoors,2024-10,308.45,267.82,349.98,1.152,False,-1.65,46,11596.61,0.522
PROD0085,Sports & Outdoors,2024-11,308.45,267.82,322.5,1.152,False,-1.65,63,16069.22,0.522
PROD0085,Sports & Outdoors,2024-12,318.34,267.82,362.17,1.189,False,-1.65,56,14234.64,0.537
PROD0086,Clothing,2022-01,49.64,49.64,54.86,1.0,False,-1.91,1,44.68,0.55
PROD0086,Clothing,2022-02,51.52,49.64,45.6,1.038,False,-1.91,2,91.83,0.566
PROD0086,Clothing,2022-03,53.41,49.64,60.09,1.076,False,-1.91,10,496.4,0.582
PROD0086,Clothing,2022-04,56.62,49.64,54.29,1.141,False,-1.91,4,188.63,0.605
PROD0086,Clothing,2022-05,56.62,49.64,54.26,1.141,False,-1.91,2,99.28,0.605
PROD0086,Clothing,2022-06,54.82,49.64,56.21,1.104,False,-1.91,4,181.18,0.592
PROD0086,Clothing,2022-07,54.82,49.64,50.26,1.104,False,-1.91,2,99.28,0.592
PROD0086,Clothing,2022-08,59.85,49.64,63.18,1.206,False,-1.91,3,141.48,0.627
PROD0086,Clothing,2022-09,59.85,49.64,67.02,1.206,False,-1.91,8,362.38,0.627
PROD0086,Clothing,2022-10,59.85,49.64,64.23,1.206,False,-1.91,3,146.44,0.627
PROD0086,Clothing,2022-11,65.15,49.64,63.1,1.312,False,-1.91,26,1231.09,0.657
PROD0086,Clothing,2022-12,65.15,49.64,56.16,1.312,False,-1.91,9,394.64,0.657
PROD0086,Clothing,2023-01,67.69,49.64,65.59,1.364,False,-1.91,10,488.95,0.67
PROD0086,Clothing,2023-02,67.69,49.64,74.53,1.364,False,-1.91,5,238.27,0.67
PROD0086,Clothing,2023-03,67.69,49.64,71.57,1.364,False,-1.91,5,206.0,0.67
PROD0086,Clothing,2023-04,74.46000000000001,49.64,66.25,1.5,False,-1.91,8,397.12,0.7
PROD0086,Clothing,2023-05,74.46000000000001,49.64,63.98,1.5,False,-1.91,7,337.55,0.7
PROD0086,Clothing,2023-06,74.46000000000001,49.64,69.27,1.5,False,-1.91,4,188.64,0.7
PROD0086,Clothing,2023-07,74.46000000000001,49.64,71.21,1.5,False,-1.91,4,181.19,0.7
PROD0086,Clothing,2023-08,74.46000000000001,49.64,75.65,1.5,False,-1.91,0,0.0,0.7
PROD0086,Clothing,2023-09,74.46000000000001,49.64,69.7,1.5,False,-1.91,3,131.55,0.7
PROD0086,Clothing,2023-10,64.82,49.64,60.33,1.306,True,-1.91,12,595.68,0.655
PROD0086,Clothing,2023-11,74.46000000000001,49.64,67.8,1.5,False,-1.91,10,474.06,0.7
PROD0086,Clothing,2023-12,74.46000000000001,49.64,63.76,1.5,False,-1.91,20,992.8,0.7
PROD0086,Clothing,2024-01,68.41,49.64,74.57,1.378,True,-1.91,2,99.28,0.673
PROD0086,Clothing,2024-02,71.77,49.64,76.87,1.446,True,-1.91,2,94.32,0.689
PROD0086,Clothing,2024-03,74.46000000000001,49.64,65.61,1.5,False,-1.91,16,729.71,0.7
PROD0086,Clothing,2024-04,74.46000000000001,49.64,76.16,1.5,False,-1.91,13,615.53,0.7
